date,aqi_mean,aqi_max,aqi_min,aqi_std,aqi_last6h,pm2_5_mean,pm10_mean,temp_mean,temp_max,temp_min,humidity_mean,wind_mean,wind_max,pressure_mean,precip_sum,aqi_lag1d,aqi_lag2d,aqi_lag3d,aqi_lag7d,pm2_5_lag1d,pm2_5_lag2d,aqi_roll_mean_3,aqi_roll_mean_7,aqi_trend_1d,aqi_trend_3d,aqi_diff,aqi_pct_change,pm2_5_diff,pm10_diff,temp_diff,pressure_diff,wind_diff,humidity_diff,aqi_std_7d,month_sin,month_cos,dow,fc_temp_d1,fc_temp_d2,fc_temp_d3,fc_humidity_d1,fc_humidity_d2,fc_humidity_d3,fc_wind_d1,fc_wind_d2,fc_wind_d3,fc_pressure_d1,fc_pressure_d2,fc_pressure_d3,fc_precip_d1,fc_precip_d2,fc_precip_d3,fc_pressure_drop_d1,aqi_day1,aqi_day2,aqi_day3
2025-09-10,61.71432113647461,62.296104431152344,60.505313873291016,0.4122258722782135,61.16725540161133,16.733333587646484,25.73750114440918,22.23124885559082,27.450000762939453,17.100000381469727,79.10034942626953,7.74511194229126,14.292724609375,1012.6593627929688,0.0,58.729312896728516,43.525028228759766,47.47757339477539,61.51706314086914,17.77916717529297,12.40000057220459,49.910638173421226,53.032864161900115,15.20428466796875,11.230758666992188,15.20428466796875,34.932281494140625,5.379166603088379,10.395833969116211,0.4729175567626953,0.80328369140625,-4.508077144622803,4.187049865722656,6.856223691404607,-1.0,-1.8369701987210297e-16,2,22.61458396911621,22.524999618530273,22.433334350585938,77.83922576904297,79.47471618652344,71.08699798583984,9.427199363708496,11.948470115661621,15.748161315917969,1011.768798828125,1011.7136840820312,1015.1770629882812,0.0,0.6000000238418579,0.0,0.89056396484375,57.01019287109375,42.440731048583984,36.98762512207031
2025-09-11,57.01019287109375,60.070919036865234,53.43971252441406,1.8180556297302246,54.57151412963867,13.404166221618652,19.05000114440918,22.61458396911621,26.799999237060547,19.600000381469727,77.83922576904297,9.427199363708496,12.456467628479004,1011.768798828125,0.0,61.71432113647461,58.729312896728516,43.525028228759766,57.844268798828125,16.733333587646484,17.77916717529297,54.65622075398763,53.061043875558035,2.9850082397460938,14.236747741699219,2.9850082397460938,5.08265495300293,-1.0458335876464844,-3.1875,0.5562477111816406,2.2069091796875,2.2338943481445312,0.7809524536132812,6.89718933155967,-1.0,-1.8369701987210297e-16,3,22.524999618530273,22.433334350585938,21.399999618530273,79.47471618652344,71.08699798583984,64.52169036865234,11.948470115661621,15.748161315917969,16.49921989440918,1011.7136840820312,1015.1770629882812,1013.5399780273438,0.6000000238418579,0.0,0.0,0.05511474609375,42.440731048583984,36.98762512207031,36.47282791137695
2025-09-12,42.440731048583984,52.987586975097656,36.21528244018555,6.274738788604736,36.37510681152344,8.679166793823242,13.541666984558105,22.524999618530273,26.299999237060547,19.899999618530273,79.47471618652344,11.948470115661621,17.835447311401367,1011.7136840820312,0.6000000238418579,57.01019287109375,61.71432113647461,58.729312896728516,54.638248443603516,13.404166221618652,16.733333587646484,59.151275634765625,52.94189017159598,-4.704128265380859,13.485164642333984,-4.704128265380859,-7.622426986694336,-3.329167366027832,-6.6875,0.3833351135253906,-0.89056396484375,1.6820874214172363,-1.2611236572265625,6.807403787280146,-1.0,-1.8369701987210297e-16,4,22.433334350585938,21.399999618530273,21.027082443237305,71.08699798583984,64.52169036865234,63.7424201965332,15.748161315917969,16.49921989440918,10.735312461853027,1015.1770629882812,1013.5399780273438,1013.032470703125,0.0,0.0,0.0,-3.46337890625,36.98762512207031,36.47282791137695,36.99404525756836
2025-09-14,36.47282791137695,39.25092697143555,34.43877410888672,1.795391321182251,37.704856872558594,7.583333492279053,13.53749942779541,21.399999618530273,24.75,19.350000381469727,64.52169036865234,16.49921989440918,22.65784454345703,1013.5399780273438,0.0,36.98762512207031,42.440731048583984,57.01019287109375,47.47757339477539,8.112500190734863,8.679166793823242,45.47951634724935,49.69782638549805,-5.453105926513672,-24.726696014404297,-5.453105926513672,-12.848758697509766,-0.5666666030883789,0.7708330154418945,-0.09166526794433594,3.46337890625,3.7996912002563477,-8.387718200683594,9.457644241872382,-1.0,-1.8369701987210297e-16,6,21.027082443237305,21.42083168029785,21.54583168029785,63.7424201965332,66.05579376220703,64.14276885986328,10.735312461853027,7.8930840492248535,11.441093444824219,1013.032470703125,1013.5023803710938,1009.9150390625,0.0,0.0,1.5,0.50750732421875,36.99404525756836,37.74034881591797,43.45341491699219
2025-09-13,36.98762512207031,40.642391204833984,34.47916793823242,2.0267863273620605,37.68552780151367,8.112500190734863,14.3125,22.433334350585938,25.450000762939453,19.75,71.08699798583984,15.748161315917969,21.17583656311035,1015.1770629882812,0.0,42.440731048583984,57.01019287109375,61.71432113647461,47.49855422973633,8.679166793823242,13.404166221618652,53.72174835205078,51.19938768659319,-14.569461822509766,-16.28858184814453,-14.569461822509766,-25.555891036987305,-4.72499942779541,-5.508334159851074,-0.0895843505859375,-0.05511474609375,2.521270751953125,1.6354904174804688,7.79088126280308,-1.0,-1.8369701987210297e-16,5,21.399999618530273,21.027082443237305,21.42083168029785,64.52169036865234,63.7424201965332,66.05579376220703,16.49921989440918,10.735312461853027,7.8930840492248535,1013.5399780273438,1013.032470703125,1013.5023803710938,0.0,0.0,0.0,1.6370849609375,36.47282791137695,36.99404525756836,37.74034881591797
2025-09-15,36.99404525756836,43.8311653137207,32.235618591308594,4.304263114929199,39.0597038269043,8.204166412353516,14.508334159851074,21.027082443237305,24.850000381469727,17.649999618530273,63.7424201965332,10.735312461853027,17.258424758911133,1013.032470703125,0.0,36.47282791137695,36.98762512207031,42.440731048583984,43.525028228759766,7.583333492279053,8.112500190734863,38.63372802734375,48.1257198878697,-0.5147972106933594,-20.537364959716797,-0.5147972106933594,-1.3918101787567139,-0.5291666984558105,-0.7750005722045898,-1.033334732055664,-1.6370849609375,0.7510585784912109,-6.5653076171875,10.718773538776281,-1.0,-1.8369701987210297e-16,0,21.42083168029785,21.54583168029785,19.30208396911621,66.05579376220703,64.14276885986328,59.693241119384766,7.8930840492248535,11.441093444824219,13.117378234863281,1013.5023803710938,1009.9150390625,1016.2066040039062,0.0,1.5,1.2999999523162842,-0.46990966796875,37.74034881591797,43.45341491699219,37.61919403076172
2025-09-17,43.45341491699219,48.00347137451172,38.68055725097656,3.6545486450195312,47.20196533203125,10.824999809265137,15.25,21.54583168029785,27.899999618530273,16.950000762939453,64.14276885986328,11.441093444824219,19.62742805480957,1009.9150390625,1.5,37.74034881591797,36.99404525756836,36.47282791137695,61.71432113647461,9.283333778381348,8.204166412353516,37.06907399495443,44.19429888044085,0.7463035583496094,0.7527236938476562,0.7463035583496094,2.017366886138916,1.079167366027832,-0.09166717529296875,0.3937492370605469,0.46990966796875,-2.842228412628174,2.313373565673828,10.64054903836537,-1.0,-1.8369701987210297e-16,2,19.30208396911621,20.043750762939453,19.98124885559082,59.693241119384766,48.84183883666992,60.701175689697266,13.117378234863281,13.183676719665527,10.72220516204834,1016.2066040039062,1020.0221557617188,1019.697509765625,1.2999999523162842,0.0,0.0,-6.29156494140625,37.61919403076172,34.48294448852539,37.96482467651367
2025-09-18,37.61919403076172,45.10416793823242,30.03472328186035,4.010941982269287,33.16484069824219,7.379167079925537,11.58750057220459,19.30208396911621,22.049999237060547,17.049999237060547,59.693241119384766,13.117378234863281,20.852827072143555,1016.2066040039062,1.2999999523162842,43.45341491699219,37.74034881591797,36.99404525756836,57.01019287109375,10.824999809265137,9.283333778381348,39.39593633015951,41.58559799194336,5.713066101074219,6.980587005615234,5.713066101074219,15.137815475463867,1.541666030883789,0.8333330154418945,0.125,-3.58734130859375,3.5480093955993652,-1.91302490234375,7.363063107418775,-1.0,-1.8369701987210297e-16,3,20.043750762939453,19.98124885559082,20.91874885559082,48.84183883666992,60.701175689697266,66.0243911743164,13.183676719665527,10.72220516204834,15.062182426452637,1020.0221557617188,1019.697509765625,1016.3627319335938,0.0,0.0,0.0,-3.8155517578125,34.48294448852539,37.96482467651367,38.6436653137207
2025-09-16,37.74034881591797,43.425323486328125,34.18402862548828,2.8031835556030273,39.15162658691406,9.283333778381348,14.416666984558105,21.42083168029785,26.799999237060547,16.25,66.05579376220703,7.8930840492248535,14.578889846801758,1013.5023803710938,0.0,36.99404525756836,36.47282791137695,36.98762512207031,58.729312896728516,8.204166412353516,7.583333492279053,36.81816609700521,47.19272232055664,0.5212173461914062,-5.446685791015625,0.5212173461914062,1.4290571212768555,0.6208329200744629,0.9708347320556641,-0.37291717529296875,-0.50750732421875,-5.763907432556152,-0.7792701721191406,11.445574560806081,-1.0,-1.8369701987210297e-16,1,21.54583168029785,19.30208396911621,20.043750762939453,64.14276885986328,59.693241119384766,48.84183883666992,11.441093444824219,13.117378234863281,13.183676719665527,1009.9150390625,1016.2066040039062,1020.0221557617188,1.5,1.2999999523162842,0.0,3.58734130859375,43.45341491699219,37.61919403076172,34.48294448852539
2025-09-20,37.96482467651367,40.90277862548828,31.45833396911621,3.008880376815796,40.53529739379883,9.845833778381348,15.34999942779541,19.98124885559082,23.75,15.199999809265137,60.701175689697266,10.72220516204834,19.837600708007812,1019.697509765625,0.0,34.48294448852539,37.61919403076172,43.45341491699219,36.98762512207031,7.549999713897705,7.379167079925537,38.5185178120931,37.678628649030415,-3.136249542236328,-3.257404327392578,-3.136249542236328,-8.336835861206055,0.17083263397216797,1.1333322525024414,0.7416667938232422,3.8155517578125,0.0662984848022461,-10.851402282714844,2.7679111034668713,-1.0,-1.8369701987210297e-16,5,20.91874885559082,21.806249618530273,21.08125114440918,66.0243911743164,71.3866958618164,73.71497344970703,15.062182426452637,13.041324615478516,6.71875524520874,1016.3627319335938,1012.6327514648438,1011.84619140625,0.0,0.0,0.0,3.33477783203125,38.6436653137207,37.5438232421875,47.91660690307617
2025-09-23,47.91660690307617,51.32091522216797,41.21527862548828,3.418539524078369,50.87765884399414,12.654167175292969,20.47083282470703,21.08125114440918,26.799999237060547,16.450000762939453,73.71497344970703,6.71875524520874,14.411245346069336,1011.84619140625,0.0,37.5438232421875,38.6436653137207,37.96482467651367,37.74034881591797,9.891666412353516,8.774999618530273,38.05077107747396,38.206887926374165,-1.0998420715332031,3.0608787536621094,-1.0998420715332031,-2.8461098670959473,1.1166667938232422,4.98750114440918,0.8875007629394531,-3.72998046875,-2.020857810974121,5.3623046875,2.6660165955494084,-1.0,-1.8369701987210297e-16,1,20.63541603088379,20.410417556762695,19.20833396911621,72.85399627685547,73.30864715576172,72.04832458496094,6.534025192260742,14.683598518371582,21.77516746520996,1011.0556030273438,1012.4426879882812,1016.4335327148438,0.0,0.10000000149011612,1.7000000476837158,0.79058837890625,54.69267272949219,51.57463073730469,46.92708206176758
2025-09-25,51.57463073730469,55.60283660888672,49.47917175292969,2.119904041290283,50.07892990112305,11.779167175292969,18.34166717529297,20.410417556762695,23.75,17.600000381469727,73.30864715576172,14.683598518371582,22.26840591430664,1012.4426879882812,0.10000000149011612,54.69267272949219,47.91660690307617,37.5438232421875,37.61919403076172,14.633334159851074,12.654167175292969,46.71770095825195,41.26624734061105,6.776065826416016,16.049007415771484,6.776065826416016,14.141368865966797,1.9791669845581055,1.6916675567626953,-0.4458351135253906,-0.79058837890625,-0.18473005294799805,-0.8609771728515625,7.250794734883565,-1.0,-1.8369701987210297e-16,3,19.20833396911621,17.879167556762695,17.933332443237305,72.04832458496094,56.255619049072266,62.0032844543457,21.77516746520996,18.916662216186523,13.582022666931152,1016.4335327148438,1016.3226928710938,1011.995849609375,1.7000000476837158,0.0,1.7999999523162842,-3.9908447265625,46.92708206176758,32.62263107299805,31.660675048828125
2025-09-19,34.48294448852539,40.004638671875,30.74652862548828,3.339369058609009,36.89316177368164,7.549999713897705,12.720832824707031,20.043750762939453,23.200000762939453,15.649999618530273,48.84183883666992,13.183676719665527,20.61766242980957,1020.0221557617188,0.0,37.61919403076172,43.45341491699219,37.74034881591797,42.440731048583984,7.379167079925537,10.824999809265137,39.60431925455729,38.815455300467356,-5.834220886230469,0.6251487731933594,-5.834220886230469,-13.42638111114502,-3.4458327293395996,-3.66249942779541,-2.2437477111816406,6.29156494140625,1.6762847900390625,-4.449527740478516,2.8689890618585223,-1.0,-1.8369701987210297e-16,4,19.98124885559082,20.91874885559082,21.806249618530273,60.701175689697266,66.0243911743164,71.3866958618164,10.72220516204834,15.062182426452637,13.041324615478516,1019.697509765625,1016.3627319335938,1012.6327514648438,0.0,0.0,0.0,0.32464599609375,37.96482467651367,38.6436653137207,37.5438232421875
2025-09-24,54.69267272949219,56.17021179199219,51.391845703125,1.4136292934417725,55.10786056518555,14.633334159851074,22.162500381469727,20.63541603088379,25.850000381469727,15.300000190734863,72.85399627685547,6.534025192260742,14.887859344482422,1011.0556030273438,0.0,47.91660690307617,37.5438232421875,38.6436653137207,43.45341491699219,12.654167175292969,9.891666412353516,41.36803181966146,39.660639081682476,10.372783660888672,9.9517822265625,10.372783660888672,27.628469467163086,2.762500762939453,1.9499988555908203,-0.7249984741210938,-0.78656005859375,-6.322569370269775,2.328277587890625,4.507643579530438,-1.0,-1.8369701987210297e-16,2,20.410417556762695,19.20833396911621,17.879167556762695,73.30864715576172,72.04832458496094,56.255619049072266,14.683598518371582,21.77516746520996,18.916662216186523,1012.4426879882812,1016.4335327148438,1016.3226928710938,0.10000000149011612,1.7000000476837158,0.0,-1.3870849609375,51.57463073730469,46.92708206176758,32.62263107299805
2025-09-22,37.5438232421875,40.83333206176758,34.61270523071289,2.392552137374878,40.14834213256836,9.891666412353516,18.52083396911621,21.806249618530273,26.399999618530273,18.799999237060547,71.3866958618164,13.041324615478516,18.0548152923584,1012.6327514648438,0.0,38.6436653137207,37.96482467651367,34.48294448852539,36.99404525756836,8.774999618530273,9.845833778381348,37.030478159586586,38.128348214285715,0.6788406372070312,1.0244712829589844,0.6788406372070312,1.7880797386169434,-1.0708341598510742,-1.816666603088379,0.9375,-3.33477783203125,4.339977264404297,5.323215484619141,2.6967270312270784,-1.0,-1.8369701987210297e-16,0,21.08125114440918,20.63541603088379,20.410417556762695,73.71497344970703,72.85399627685547,73.30864715576172,6.71875524520874,6.534025192260742,14.683598518371582,1011.84619140625,1011.0556030273438,1012.4426879882812,0.0,0.0,0.10000000149011612,0.78656005859375,47.91660690307617,54.69267272949219,51.57463073730469
2025-09-21,38.6436653137207,41.0243034362793,37.03124237060547,1.279640555381775,37.80312728881836,8.774999618530273,13.533332824707031,20.91874885559082,24.75,17.049999237060547,66.0243911743164,15.062182426452637,21.69130516052246,1016.3627319335938,0.0,37.96482467651367,34.48294448852539,37.61919403076172,36.47282791137695,9.845833778381348,7.549999713897705,36.688987731933594,37.818228585379465,3.4818801879882812,-5.488590240478516,3.4818801879882812,10.097396850585938,2.2958340644836426,2.629166603088379,-0.06250190734863281,-0.32464599609375,-2.4614715576171875,11.859336853027344,2.7518477597318345,-1.0,-1.8369701987210297e-16,6,21.806249618530273,21.08125114440918,20.63541603088379,71.3866958618164,73.71497344970703,72.85399627685547,13.041324615478516,6.71875524520874,6.534025192260742,1012.6327514648438,1011.84619140625,1011.0556030273438,0.0,0.0,0.0,3.72998046875,37.5438232421875,47.91660690307617,54.69267272949219
2025-09-27,32.62263107299805,39.46180725097656,29.22077751159668,2.797942876815796,31.820114135742188,6.512500286102295,11.324999809265137,17.879167556762695,20.350000381469727,16.200000762939453,56.255619049072266,18.916662216186523,25.60938835144043,1016.3226928710938,0.0,46.92708206176758,51.57463073730469,54.69267272949219,37.96482467651367,9.470833778381348,11.779167175292969,51.06479517618815,45.03761509486607,-4.647548675537109,-0.9895248413085938,-4.647548675537109,-9.011310577392578,-2.308333396911621,-2.3666677474975586,-1.2020835876464844,3.9908447265625,7.091568946838379,-1.2603225708007812,7.010412079247319,-1.0,-1.8369701987210297e-16,5,17.933332443237305,15.97499942779541,15.827083587646484,62.0032844543457,89.85311889648438,78.10663604736328,13.582022666931152,7.409761428833008,7.179662227630615,1011.995849609375,1010.3904418945312,1014.4581909179688,1.7999999523162842,7.900000095367432,0.4000000059604645,4.32684326171875,31.660675048828125,31.678726196289062,48.03168869018555
2025-09-26,46.92708206176758,49.07986068725586,40.48611068725586,2.4962286949157715,43.08159255981445,9.470833778381348,15.97499942779541,19.20833396911621,22.0,17.0,72.04832458496094,21.77516746520996,28.566173553466797,1016.4335327148438,1.7000000476837158,51.57463073730469,54.69267272949219,47.91660690307617,34.48294448852539,11.779167175292969,14.633334159851074,51.39463678995768,43.25988115583147,-3.1180419921875,14.030807495117188,-3.1180419921875,-5.701023101806641,-2.8541669845581055,-3.820833206176758,-0.22499847412109375,1.3870849609375,8.14957332611084,0.45465087890625,7.964335979943219,-1.0,-1.8369701987210297e-16,4,17.879167556762695,17.933332443237305,15.97499942779541,56.255619049072266,62.0032844543457,89.85311889648438,18.916662216186523,13.582022666931152,7.409761428833008,1016.3226928710938,1011.995849609375,1010.3904418945312,0.0,1.7999999523162842,7.900000095367432,0.11083984375,32.62263107299805,31.660675048828125,31.678726196289062
